1.300000000000000044e+00 -3.702013562064510044e-02 -2.085108208656935580e-02 4.717241534306008954e-02 3.852648302223102283e-02 5.629251740808422638e-02 4.705341572147653251e-02 5.991501678049639124e-02 5.411337476609592162e-02 5.410308702205579579e-02
1.400000000000000133e+00 2.914777785873907956e-02 1.120820155497757320e-01 6.649308624192741546e-02 6.731118258887765216e-02 6.392122991999858728e-02 6.197933499720974238e-02 6.990667561746399805e-02 6.960635224121149156e-02 7.123492468510841946e-02
1.500000000000000000e+00 5.215858980211691281e-02 1.098880814502946335e-01 7.013268230761529609e-02 8.101373824807206470e-02 9.389726086648844672e-02 8.553234692720836085e-02 8.446977777671942078e-02 8.697780758532980272e-02 8.721566157086839410e-02
1.600000000000000089e+00 1.867699772165809236e-01 7.703605305191434105e-02 1.136261471840705195e-01 9.397240556838810932e-02 8.885732807233787112e-02 9.772804889446971843e-02 1.060413506725748634e-01 1.013306820688091164e-01 1.018007171474007710e-01
1.700000000000000178e+00 7.489372039262964798e-02 7.918032701911925653e-02 9.551011435126088855e-02 9.127889172266998030e-02 1.193195120022907674e-01 1.358429883958555684e-01 1.211557726920894362e-01 1.175568703191318398e-01 1.155933884751996626e-01
1.800000000000000044e+00 2.944526362879569259e-01 1.331714794040825267e-01 1.421615619825965515e-01 1.693496807883653754e-01 1.255219241162600641e-01 1.359493030218676124e-01 1.245779817994037419e-01 1.330065060587388159e-01 1.316367795878838343e-01
1.900000000000000133e+00 3.252844232124445234e-02 1.489696332018101699e-01 1.285741900038119556e-01 1.736012733024509258e-01 1.437435342934467453e-01 1.464613999598295135e-01 1.459739717942503956e-01 1.493489369237380182e-01 1.445940489225155112e-01
2.000000000000000000e+00 -5.039752837403765895e-03 1.109540955527337780e-01 1.630378445465107962e-01 1.977335145644869563e-01 1.852498815867941739e-01 1.662889114210129859e-01 1.561335524434353805e-01 1.605295171507412910e-01 1.620464392928591957e-01
2.100000000000000089e+00 2.910223564299756482e-01 2.075732734349459707e-01 1.833573668875238816e-01 1.831135266880099532e-01 1.754134051128325433e-01 1.768528640644606298e-01 1.695071819488916387e-01 1.711549045859694640e-01 1.734629620059623401e-01
2.200000000000000178e+00 -2.622352044086098677e-02 1.585152082185379563e-01 1.393377912789252604e-01 1.862816165549075198e-01 2.012429669383172803e-01 1.787062582250654730e-01 1.847690185869710899e-01 1.815175786015387205e-01 1.843831067630889997e-01
2.300000000000000266e+00 -1.653034864392791126e-02 1.494213571401533380e-01 1.675693514180308930e-01 1.888957961002759589e-01 2.094626030648838455e-01 2.006484795785667685e-01 1.954513807512684442e-01 1.963837898639384794e-01 1.921616418414471561e-01
2.400000000000000355e+00 1.722785070778448668e-01 9.703638099687135476e-02 2.456139265776479397e-01 2.021987839049824154e-01 1.926064564956843916e-01 1.950292904887985512e-01 2.028962225993567181e-01 2.002022144977215756e-01 1.990917771057517938e-01
2.500000000000000000e+00 2.871302391175774016e-01 2.404058914323107810e-01 2.095259569853574200e-01 1.916509388168001204e-01 2.095527137262045148e-01 2.109434070415870943e-01 2.051153124529995486e-01 2.076751073539905013e-01 2.064138045687733680e-01
2.600000000000000089e+00 1.523588255382409273e-01 3.306803617422178765e-01 2.572723086856004704e-01 2.000920879390333529e-01 1.907241143455077892e-01 2.143046928775300120e-01 2.044359447637153493e-01 2.065784890118236850e-01 2.096332053791476469e-01
2.700000000000000178e+00 1.507958124954180412e-01 1.847265970151679426e-01 2.027346020775248892e-01 2.114869818727515560e-01 2.083739915208296656e-01 2.128182124745721659e-01 2.055167724545886587e-01 2.099808554693469165e-01 2.112488901184101375e-01
2.800000000000000266e+00 1.945250693298226918e-01 1.904868791479533696e-01 1.825406884805969576e-01 1.951268874879066029e-01 2.229104392587936134e-01 2.055461136500174590e-01 2.083243924685146686e-01 2.075667996241448432e-01 2.092303800743340603e-01
2.900000000000000355e+00 2.275360991005619393e-01 1.799857810224094745e-01 2.317632996960764247e-01 2.060695266116183699e-01 2.025393245822597332e-01 2.071378527447332862e-01 1.991297647932671055e-01 2.023277737281254096e-01 2.018826534466404143e-01
3.000000000000000000e+00 6.710436488995571991e-02 1.578615013363030839e-01 1.825393638586780831e-01 1.941114805045922598e-01 1.987844059532868357e-01 1.931466914006512992e-01 1.969628051577829719e-01 1.925334454489343039e-01 1.960508752695607204e-01
3.100000000000000089e+00 7.349505849353621389e-02 1.679188747055953834e-01 1.884744890861622668e-01 1.767800533840895305e-01 1.896332626620855777e-01 1.883872362834500547e-01 1.839024195067688883e-01 1.833535232636747114e-01 1.850434694356648813e-01
3.200000000000000178e+00 1.077116704837278033e-01 2.001650463847333694e-01 1.802069674991949033e-01 1.496917986970762726e-01 1.931042744202229045e-01 1.702326371019330375e-01 1.653899587435156415e-01 1.705600822496039226e-01 1.716381104646713396e-01
3.300000000000000266e+00 1.506266512951643377e-01 2.027871869545368744e-01 1.495407959524312214e-01 1.585896281935813001e-01 1.467503979066645814e-01 1.591250112402135541e-01 1.634178938857610008e-01 1.544619543420415464e-01 1.554594662332025312e-01
3.400000000000000355e+00 1.648423977702378473e-01 9.657741979536553500e-02 1.529613358176528104e-01 1.288339248331338560e-01 1.344015744851447258e-01 1.444419945681464368e-01 1.410109590206874430e-01 1.342771224149855724e-01 1.372195335365581637e-01
3.500000000000000000e+00 7.873456156804642392e-02 1.841461042168351936e-01 1.124330131665457339e-01 1.064924786378265154e-01 1.159189393738871282e-01 1.168250166457349831e-01 1.147848736991511631e-01 1.145450901891606615e-01 1.139924975006504221e-01
3.600000000000000089e+00 5.295973027690992901e-02 1.352326048181490270e-01 6.678212027821171792e-02 7.969691892106803288e-02 9.368038514712066778e-02 8.285422892833951836e-02 8.984431899122895249e-02 8.788386045038264205e-02 8.808039393474878520e-02
3.700000000000000178e+00 -4.439360573912462526e-03 1.347761346673835292e-01 6.155727410928351490e-02 6.803954838408472761e-02 5.034034495670074855e-02 7.045623160189395939e-02 5.812651728707408233e-02 5.981762459645931229e-02 6.188693635039113627e-02
3.800000000000000266e+00 -1.278676545832274358e-01 5.282115525626476793e-02 8.135934948735462635e-02 5.106532122307879534e-03 3.355256715322181560e-02 2.559747061392863773e-02 2.802167565214884817e-02 3.239623115861022667e-02 2.987094126441664638e-02
3.900000000000000355e+00 2.579373538636350882e-01 -8.582318359886990239e-03 2.166563452576889329e-02 -7.981153989875811039e-03 -9.876624820284885670e-03 -7.142314038585471057e-03 -4.822248851628947383e-03 -2.067667492868033308e-03 -1.781796082563582477e-03
4.000000000000000000e+00 -1.285781166595532099e-01 -6.511455296520184122e-02 -5.370814709982547897e-02 -3.703027326670885883e-02 -4.077230401458055431e-02 -3.297426293468024711e-02 -3.629720895765287114e-02 -3.592683954490642068e-02 -3.597724007654924672e-02
4.100000000000000533e+00 -1.741432333687512324e-01 -3.968458909762661441e-02 -1.291832764744559048e-02 -9.690768520783057949e-02 -8.254370306117408962e-02 -8.385012299951614956e-02 -7.930494180229458179e-02 -7.497595501398464368e-02 -7.422773619466913053e-02
4.200000000000000178e+00 1.172233442246553570e-02 -1.523226047849002840e-01 -9.402838905120976254e-02 -1.219548613798384501e-01 -1.037072345949119068e-01 -1.135834891707882682e-01 -1.171592811049945587e-01 -1.135241830229398730e-01 -1.146717924071944811e-01
4.299999999999999822e+00 8.741530458194668451e-02 -3.519455493249097622e-02 -1.453171423533189122e-01 -1.319610706004794298e-01 -1.554437419442530888e-01 -1.476064781420721173e-01 -1.563905396942856518e-01 -1.557366174421938310e-01 -1.569584792877217749e-01
4.400000000000000355e+00 -1.715484463470920429e-01 -2.640520861302304012e-01 -1.900901750504922771e-01 -2.055031267252921678e-01 -2.029946653366103138e-01 -1.878983174949207524e-01 -2.028607543668863034e-01 -2.013245931950972678e-01 -1.995099944774262613e-01
4.500000000000000000e+00 -3.994171863955715551e-01 -2.761884345136660923e-01 -3.168474366751962146e-01 -2.392708467323501065e-01 -2.450107880578857589e-01 -2.429431625112264681e-01 -2.391035890446684131e-01 -2.411913958202615282e-01 -2.448131323544622262e-01
4.600000000000000533e+00 -3.765244907510178485e-01 -3.480374660987119451e-01 -3.318881663289036665e-01 -2.797051534744109946e-01 -2.980925170797309454e-01 -2.881672930707135927e-01 -2.854255418137818801e-01 -2.905063297115828558e-01 -2.882022599990671785e-01
4.700000000000000178e+00 -3.151668131948395790e-01 -2.895865304314133581e-01 -3.650544578851960265e-01 -3.161279539567234398e-01 -3.391235119831689793e-01 -3.386765771968227590e-01 -3.401108180170606676e-01 -3.343000367261798611e-01 -3.353494338811073283e-01
4.800000000000000711e+00 -5.889387538510075792e-01 -3.186927064629304640e-01 -3.925805940087985779e-01 -3.830495833821608298e-01 -3.607379561102629917e-01 -3.920444739591871786e-01 -3.844438389102524667e-01 -3.836448748643222495e-01 -3.814983415098479047e-01
4.900000000000000355e+00 -3.383602812589515119e-01 -4.812170648392225525e-01 -4.148072001667899023e-01 -4.300812675775443905e-01 -4.359567409139376570e-01 -4.272121220761091465e-01 -4.296259037435521955e-01 -4.290952872172990595e-01 -4.269277456983190944e-01
5.000000000000000000e+00 -3.180305966743840473e-01 -5.193913162136831740e-01 -4.422458543216489235e-01 -4.756423025576128616e-01 -4.693617868422639838e-01 -4.794474377031175960e-01 -4.765724901085884868e-01 -4.765198087135090188e-01 -4.767693532795155287e-01
5.100000000000000533e+00 -4.137769954143640794e-01 -4.439893436486649358e-01 -5.430686800638205858e-01 -5.252731096300051750e-01 -5.028955470821867557e-01 -5.175991763137779422e-01 -5.231164934579045633e-01 -5.226891331888386949e-01 -5.236232282883346301e-01
5.200000000000000178e+00 -5.923110595589230476e-01 -5.972747073906661264e-01 -5.761087886376349276e-01 -6.167867583673896092e-01 -5.693675059906552205e-01 -5.670619231493696510e-01 -5.678591936341309543e-01 -5.696022301638851149e-01 -5.703881062470508301e-01
5.300000000000000711e+00 -6.937642045829115478e-01 -4.877359362094759176e-01 -6.387314449853457310e-01 -5.998595389028379410e-01 -6.179129532047189510e-01 -6.254239631371055763e-01 -6.162108738337925828e-01 -6.147669152498673739e-01 -6.129794065395626212e-01
5.400000000000000355e+00 -6.149198873330606885e-01 -6.546057737090729134e-01 -6.596276519515550385e-01 -6.449005012260015102e-01 -6.415539097546191227e-01 -6.610071068443614806e-01 -6.560162293685187773e-01 -6.560213890785685509e-01 -6.578250647987182731e-01
5.500000000000000000e+00 -6.710133251515721931e-01 -6.942748653327377450e-01 -7.149011171996095815e-01 -6.958419598155062280e-01 -6.962595051422192372e-01 -6.892371499414334801e-01 -7.037582885020196022e-01 -7.017872409448032700e-01 -7.012917087335203137e-01
5.600000000000000533e+00 -7.767853314330513959e-01 -7.596998459777168922e-01 -7.206949572517440394e-01 -7.372429314444022275e-01 -7.287976484795110066e-01 -7.439699542395112886e-01 -7.450029735523787666e-01 -7.423517165687208985e-01 -7.424608123558504857e-01
5.700000000000000178e+00 -7.229536683728020607e-01 -6.700052419458787378e-01 -7.733153689530600783e-01 -7.745921329557865498e-01 -7.971073993897875853e-01 -7.753711637485218855e-01 -7.824653960338917580e-01 -7.809680744901544847e-01 -7.820794190591017214e-01
5.800000000000000711e+00 -9.986981263141961884e-01 -8.266078073538124515e-01 -8.374601765909638340e-01 -8.222650339197159486e-01 -8.053997763962841283e-01 -8.149958065614693048e-01 -8.220296801788744556e-01 -8.163620017303052645e-01 -8.173216832948115851e-01
5.900000000000000355e+00 -8.930523814845893193e-01 -8.858575950511859975e-01 -8.942978665865688459e-01 -8.611968375235821149e-01 -8.628943688275916291e-01 -8.532835014219010139e-01 -8.524012171758150735e-01 -8.497977821923162756e-01 -8.521129406385379301e-01
6.000000000000000000e+00 -7.970234023711202376e-01 -7.900383176020908671e-01 -9.345709344245044514e-01 -8.990471033343314655e-01 -8.968561038399819330e-01 -8.874464331307849729e-01 -8.843921219349585305e-01 -8.828268761457028768e-01 -8.851206502397710452e-01
6.100000000000000533e+00 -1.022347295986610893e+00 -8.684435961522817271e-01 -8.866983474786909181e-01 -9.353645269822082886e-01 -9.009471352138395117e-01 -9.154384103497551495e-01 -9.156775797266768491e-01 -9.170227928183527499e-01 -9.148138900437927656e-01
6.200000000000000178e+00 -1.115164046793276187e+00 -1.021911182419904307e+00 -9.775368692538370929e-01 -9.522526724566192646e-01 -9.408766334823838173e-01 -9.400101385665694531e-01 -9.415052312038113547e-01 -9.403460935533836107e-01 -9.418983894617789510e-01
6.300000000000000711e+00 -1.026268460328342735e+00 -9.502405881886361039e-01 -9.365428358793759234e-01 -9.737711196084299914e-01 -9.483258123196393052e-01 -9.713528050660602542e-01 -9.680102544107369589e-01 -9.674975625677951774e-01 -9.641191880891745170e-01
6.400000000000000355e+00 -7.044943698341279426e-01 -9.594763842925700947e-01 -9.798942666747935126e-01 -1.012494169427405888e+00 -9.843485771386634164e-01 -9.948175635031221153e-01 -9.881354476309976986e-01 -9.856407311474825184e-01 -9.859812505371801095e-01
6.500000000000000000e+00 -8.607277875783546639e-01 -1.062300450870160340e+00 -1.018521907311682018e+00 -1.001455436335528582e+00 -1.017596218172597045e+00 -1.008485022134327114e+00 -1.006461891005039355e+00 -1.008341904453839089e+00 -1.004946239387180862e+00
6.600000000000000533e+00 -9.414906656775683391e-01 -1.107206951177881260e+00 -9.559835287785092284e-01 -1.011013701256152642e+00 -1.014152316336015103e+00 -1.008248811072750994e+00 -1.016490400478919032e+00 -1.021259935425057996e+00 -1.021520380431333308e+00
6.700000000000000178e+00 -1.131212306078305474e+00 -9.795751924215986284e-01 -1.033997765894952847e+00 -1.026404417678592473e+00 -1.038695802854294969e+00 -1.044562409003083614e+00 -1.036579369642843806e+00 -1.030308758133337221e+00 -1.031797546890502737e+00
6.800000000000000711e+00 -9.565613641500465558e-01 -1.072442796633155560e+00 -1.046226334538398417e+00 -1.036042881442928998e+00 -1.051881798109152166e+00 -1.043209521156760244e+00 -1.038389523102711820e+00 -1.042055512971926667e+00 -1.041044736699849649e+00
6.900000000000000355e+00 -1.092834985226797562e+00 -1.037350462274166718e+00 -1.041182874818456394e+00 -9.898956809614936070e-01 -1.029095242514613151e+00 -1.043502984000370004e+00 -1.050637843925521953e+00 -1.049160882219261959e+00 -1.049538878973887535e+00
7.000000000000000000e+00 -1.132073962155383473e+00 -1.005282828531036898e+00 -1.037793683507190146e+00 -1.052231224315177904e+00 -1.050428881049019214e+00 -1.051371311100530503e+00 -1.055448232902197914e+00 -1.048064436613240336e+00 -1.051697659010969010e+00
7.100000000000000533e+00 -1.150938101405980962e+00 -1.123868405434050421e+00 -1.018034547717927341e+00 -1.045809010875107026e+00 -1.046171872095822186e+00 -1.046164698422175743e+00 -1.058494031165523541e+00 -1.052335152583129707e+00 -1.052720584145541594e+00
7.200000000000000178e+00 -8.233267423713925837e-01 -9.871093184867971715e-01 -1.110066729071099934e+00 -1.035283045732726226e+00 -1.048953319088279379e+00 -1.061960505804053101e+00 -1.049810758208005401e+00 -1.049802501061518401e+00 -1.050810057062739000e+00
7.300000000000000711e+00 -8.965578704627983342e-01 -9.956234685203617651e-01 -1.100443408860752870e+00 -1.036108578541201197e+00 -1.040332996199164528e+00 -1.044253707872985881e+00 -1.047230161628311507e+00 -1.047187302788813668e+00 -1.045543310825549410e+00
7.400000000000000355e+00 -1.048452107598436545e+00 -1.046853593292079054e+00 -1.046971539351707614e+00 -1.032238462493248798e+00 -1.046111613179722788e+00 -1.025705447988564556e+00 -1.036594635824080957e+00 -1.036159334599449977e+00 -1.036825294676977371e+00
7.500000000000000000e+00 -9.822014300601821235e-01 -1.072614431472009633e+00 -1.053485635249518104e+00 -1.015174355303046561e+00 -1.043645598445387623e+00 -1.032585290305305881e+00 -1.027846424079424503e+00 -1.027203004608554959e+00 -1.027434016903457259e+00
7.600000000000000533e+00 -9.476694444091615654e-01 -9.853441342601937381e-01 -1.005647477291410574e+00 -1.020627569095800657e+00 -9.994903292428527486e-01 -1.021484917108995472e+00 -1.020002052402372072e+00 -1.018513527529965046e+00 -1.018724993069218154e+00
7.700000000000000178e+00 -1.011665747217678213e+00 -1.017351422522552173e+00 -1.026443485911457953e+00 -1.027266183846418102e+00 -9.900841421160073708e-01 -1.019409776926657241e+00 -1.001663059893798557e+00 -1.004755506867458070e+00 -1.004501650591798745e+00
7.800000000000000711e+00 -8.836159120942101985e-01 -9.235409983417136592e-01 -9.793402340152453922e-01 -9.591818239920112399e-01 -9.995967161567627102e-01 -9.944702800965217193e-01 -9.937690437941528732e-01 -9.928388425294826236e-01 -9.928628653492604927e-01
7.900000000000000355e+00 -7.977109266326967152e-01 -9.446810782724495148e-01 -9.607432530036803531e-01 -9.857640079019052148e-01 -9.734020876461996208e-01 -9.669047910967992765e-01 -9.785356762164673095e-01 -9.742483242656533315e-01 -9.757018193862145861e-01
8.000000000000000000e+00 -9.942556451370179182e-01 -8.950261357748040547e-01 -9.734763627140918807e-01 -9.660031579598774565e-01 -9.774324985588419556e-01 -9.529696460166736660e-01 -9.586646839258655683e-01 -9.556942191579956836e-01 -9.589946329515564027e-01
8.099999999999999645e+00 -8.107584731367394326e-01 -9.372866151455908623e-01 -8.841329089361655846e-01 -9.239044804170636338e-01 -9.391835241362089803e-01 -9.412770200365805362e-01 -9.389228311578841080e-01 -9.400944343465982289e-01 -9.419511771842565828e-01
8.200000000000001066e+00 -9.157753033985552849e-01 -9.115957511125687418e-01 -8.702774441901540703e-01 -9.428506083511970504e-01 -9.276956646963849806e-01 -9.212514678677207192e-01 -9.239063242028231482e-01 -9.229514545845379780e-01 -9.210603990057675272e-01
8.300000000000000711e+00 -7.913303610996393900e-01 -9.401182831789174354e-01 -8.569761541384541825e-01 -9.018913728296026333e-01 -9.175434818899511624e-01 -9.004517022129093773e-01 -9.061075018525091007e-01 -9.072366474199387021e-01 -9.053095979772463053e-01
8.400000000000000355e+00 -8.792983051108207437e-01 -8.773363267902921647e-01 -9.170821081658957485e-01 -8.959555580872853309e-01 -8.907620962156062028e-01 -8.919441127230970379e-01 -8.835097935803000180e-01 -8.860077150736973550e-01 -8.866529205204691788e-01
8.500000000000000000e+00 -7.462373933193249265e-01 -8.711213253723728567e-01 -8.935138101782830189e-01 -8.737162967621125986e-01 -8.607741720949554365e-01 -8.675614089487894143e-01 -8.661020227910214420e-01 -8.680376868975253624e-01 -8.697974023023372636e-01
8.599999999999999645e+00 -9.535930671733634512e-01 -8.779744906777263713e-01 -8.100089260437027816e-01 -8.490098824153855528e-01 -8.603440326658998716e-01 -8.428748301373911733e-01 -8.558543041296060583e-01 -8.504127711820218538e-01 -8.520440642974705936e-01
8.700000000000001066e+00 -8.782392307831228262e-01 -8.503580911381490859e-01 -8.563349770113934945e-01 -8.217840807553719040e-01 -8.414651371554686676e-01 -8.351100788898165872e-01 -8.344069095783945844e-01 -8.372826526519696611e-01 -8.337050197637020377e-01
8.800000000000000711e+00 -8.195524989646116865e-01 -8.521316615066727440e-01 -8.168910017803653334e-01 -7.867365993348740538e-01 -8.166892922215168715e-01 -8.183117317278361114e-01 -8.213332911589922292e-01 -8.202774670614688679e-01 -8.187426281580850729e-01
8.900000000000000355e+00 -8.017967547469651013e-01 -8.134361447618231322e-01 -8.102737175924088486e-01 -7.814403837187982038e-01 -8.034719230649495225e-01 -8.022509434062924383e-01 -8.076575157095822188e-01 -8.015836393365060042e-01 -8.057300014998358684e-01
9.000000000000000000e+00 -1.008869189755040141e+00 -8.178535733131774288e-01 -7.884840337813039390e-01 -8.252861562656141903e-01 -7.742968412788423516e-01 -7.977797198815482771e-01 -7.923576038869911686e-01 -7.931201122858106967e-01 -7.938653661434559305e-01
9.099999999999999645e+00 -9.014630250859180238e-01 -7.817894502051788708e-01 -7.356321938972614216e-01 -7.875612179345728991e-01 -7.785673068339119540e-01 -7.873782593535539887e-01 -7.742919614324603739e-01 -7.803769467460469622e-01 -7.820272456281773810e-01
9.200000000000001066e+00 -8.097905830222483781e-01 -7.989104071723341916e-01 -7.301503562630168309e-01 -8.178020402261884092e-01 -7.580619203273091244e-01 -7.747717220166514540e-01 -7.733120193013114374e-01 -7.750627554478876080e-01 -7.727524035001721581e-01
9.300000000000000711e+00 -7.833924277201702591e-01 -7.640334644981942036e-01 -8.035172396642805692e-01 -7.714246047705407561e-01 -7.808105471758420846e-01 -7.708563187514655413e-01 -7.708433361273336892e-01 -7.649104504292519868e-01 -7.680417061488884478e-01
9.400000000000000355e+00 -8.255514289885429458e-01 -8.182885042438236001e-01 -7.937813684561708660e-01 -7.614470430687194646e-01 -7.635941174979962165e-01 -7.623859105328917307e-01 -7.546356505614277843e-01 -7.618608320366894171e-01 -7.605501656765631946e-01
9.500000000000000000e+00 -7.723078280449489075e-01 -7.375980104248114344e-01 -7.368171077635892185e-01 -7.550263596129341837e-01 -7.499760620900138841e-01 -7.537350668728949321e-01 -7.557131102106622311e-01 -7.564238864632035764e-01 -7.586094822277084093e-01
9.600000000000001421e+00 -5.617913540180892173e-01 -6.760139722489841851e-01 -7.648619848431063017e-01 -7.252087195461315305e-01 -7.604728788199339728e-01 -7.590032630327394614e-01 -7.569675489899806431e-01 -7.597977344195121496e-01 -7.597353116345794133e-01
9.700000000000001066e+00 -1.072074128196357501e+00 -8.144633267449458147e-01 -7.867599086285829157e-01 -7.618513109578781695e-01 -7.554248654391483297e-01 -7.513868931866722889e-01 -7.623932815065557200e-01 -7.606383460597687662e-01 -7.592132783864525836e-01
9.800000000000000711e+00 -7.294188013387279401e-01 -7.602020484719815840e-01 -7.895954540038386815e-01 -7.888948901815757697e-01 -7.637662988225610849e-01 -7.580326185385386495e-01 -7.662132948029677371e-01 -7.660492790971897836e-01 -7.649269941872912648e-01
9.900000000000000355e+00 -8.828966354819922646e-01 -7.079655377677336325e-01 -7.471354302928645552e-01 -7.712675765050522880e-01 -7.810655786987419358e-01 -7.729402133500130612e-01 -7.718919438202520578e-01 -7.706703731088021536e-01 -7.718881766457228455e-01
1.000000000000000000e+01 -6.766659193597869271e-01 -7.938704567371019927e-01 -7.853051662867455152e-01 -7.876326062016901774e-01 -7.856085894759133881e-01 -7.876853149080171868e-01 -7.876236845739875703e-01 -7.823168897852261772e-01 -7.828372186035432723e-01
